Orbit Number,Down Orbits,Up Orbits,Labels,EQtime,,,
22573,1137_225730_20080921_044737_20080921_052326.pkl,1137_225731_20080921_053637_20080921_061623.pkl,1,21-09-2008 06:36,,,
22574,1137_225740_20080921_062537_20080921_070254.pkl,1137_225741_20080921_071437_20080921_075255.pkl,0,,,,
22575,1137_225750_20080921_080407_20080921_084252.pkl,1137_225751_20080921_085407_20080921_093225.pkl,0,,,,
22576,1137_225760_20080921_094337_20080921_102152.pkl,1137_225761_20080921_103037_20080921_111054.pkl,0,,,,
22577,1137_225770_20080921_112307_20080921_115955.pkl,1137_225771_20080921_121307_20080921_124853.pkl,0,,,,
22578,1137_225780_20080921_130237_20080921_133755.pkl,1137_225781_20080921_135207_20080921_142656.pkl,0,,,,
22579,1137_225790_20080921_144137_20080921_151524.pkl,1137_225791_20080921_153037_20080921_160423.pkl,0,,,,
22580,1137_225800_20080921_161937_20080921_165252.pkl,1137_225801_20080921_170807_20080921_174125.pkl,0,,,,
22581,1137_225810_20080921_175637_20080921_183025.pkl,1137_225811_20080921_184537_20080921_191853.pkl,1,21-09-2008 18:50,,,
22582,1137_225820_20080921_193337_20080921_200652.pkl,1137_225821_20080921_202207_20080921_205526.pkl,0,,,,
22583,1137_225830_20080921_210737_20080921_214653.pkl,1137_225831_20080921_215907_20080921_223222.pkl,0,,,,
22584,1137_225840_20080921_224737_20080921_232051.pkl,1137_225841_20080921_233607_20080922_000921.pkl,0,,,,
22585,1137_225850_20080922_002437_20080922_005754.pkl,1137_225851_20080922_011307_20080922_014654.pkl,0,,,,
22586,1137_225860_20080922_020207_20080922_023554.pkl,1137_225861_20080922_025037_20080922_032525.pkl,0,,,,
22587,1137_225870_20080922_033937_20080922_041454.pkl,1137_225871_20080922_042837_20080922_050425.pkl,0,,,,
22588,1137_225880_20080922_051737_20080922_055354.pkl,1137_225881_20080922_060637_20080922_064652.pkl,1,22-09-2008 07:31,,,
22589,1137_225890_20080922_065537_20080922_073355.pkl,1137_225891_20080922_074507_20080922_082325.pkl,1,22-09-2008 07:31,,,
22590,1137_225900_20080922_083437_20080922_091252.pkl,1137_225901_20080922_092437_20080922_100222.pkl,0,,,,
22591,1137_225910_20080922_101407_20080922_105153.pkl,1137_225911_20080922_110107_20080922_114052.pkl,1,22-09-2008 12:36,,,
22592,1137_225920_20080922_115337_20080922_122952.pkl,1137_225921_20080922_124337_20080922_131855.pkl,1,22-09-2008 12:36,,,
22593,1137_225930_20080922_133307_20080922_140754.pkl,1137_225931_20080922_142237_20080922_145656.pkl,0,,,,
22594,1137_225940_20080922_151137_20080922_154522.pkl,1137_225941_20080922_160037_20080922_163426.pkl,0,,,,
22595,1137_225950_20080922_164937_20080922_172252.pkl,1137_225951_20080922_173807_20080922_181124.pkl,0,,,,
22596,1137_225960_20080922_182637_20080922_185952.pkl,1137_225961_20080922_191507_20080922_194825.pkl,1,22-09-2008 20:21,,,
22597,1137_225970_20080922_200037_20080922_203653.pkl,1137_225971_20080922_205207_20080922_212524.pkl,0,,,,
22598,1137_225980_20080922_214007_20080922_221622.pkl,1137_225981_20080922_222837_20080922_230152.pkl,0,,,,
22599,1137_225990_20080922_231707_20080922_235022.pkl,1137_225991_20080923_000537_20080923_003924.pkl,0,,,,
22600,1137_226000_20080923_005437_20080923_012753.pkl,1137_226001_20080923_014307_20080923_021655.pkl,0,,,,
22601,1137_226010_20080923_023137_20080923_030626.pkl,1137_226011_20080923_032037_20080923_035526.pkl,0,,,,
22602,1137_226020_20080923_040937_20080923_044452.pkl,1137_226021_20080923_045837_20080923_053454.pkl,0,,,,
22603,1137_226030_20080923_054737_20080923_062423.pkl,1137_226031_20080923_063637_20080923_071723.pkl,0,,,,
22604,1137_226040_20080923_072607_20080923_080424.pkl,1137_226041_20080923_081537_20080923_085355.pkl,0,,,,
22605,1137_226050_20080923_090507_20080923_094322.pkl,1137_226051_20080923_095507_20080923_103252.pkl,0,,,,
22606,1137_226060_20080923_104437_20080923_112154.pkl,1137_226061_20080923_113137_20080923_121123.pkl,0,,,,
22607,1137_226070_20080923_122407_20080923_130022.pkl,1137_226071_20080923_131407_20080923_134852.pkl,0,,,,
22608,1137_226080_20080923_140307_20080923_143755.pkl,1137_226081_20080923_145237_20080923_152656.pkl,0,,,,
22609,1137_226090_20080923_154137_20080923_161526.pkl,1137_226091_20080923_163037_20080923_170356.pkl,0,,,,
22610,1137_226100_20080923_171907_20080923_175225.pkl,1137_226101_20080923_180737_20080923_184125.pkl,0,,,,
22611,1137_226110_20080923_185607_20080923_192922.pkl,1137_226111_20080923_194437_20080923_201756.pkl,0,,,,
22612,1137_226120_20080923_203007_20080923_210923.pkl,1137_226121_20080923_212137_20080923_215452.pkl,1,23-09-2008 22:46,,,
22613,1137_226130_20080923_221007_20080923_224322.pkl,1137_226131_20080923_225837_20080923_233152.pkl,1,23-09-2008 22:46,,,
22614,1137_226140_20080923_234707_20080924_002022.pkl,1137_226141_20080924_003537_20080924_010925.pkl,1,24-09-2008 01:37,,,
22615,1137_226150_20080924_012407_20080924_015754.pkl,1137_226151_20080924_021307_20080924_024726.pkl,1,24-09-2008 02:33,,,
22616,1137_226160_20080924_030137_20080924_033625.pkl,1137_226161_20080924_035037_20080924_042553.pkl,0,,,,
22617,1137_226170_20080924_043937_20080924_051526.pkl,1137_226171_20080924_052837_20080924_060823.pkl,1,24-09-2008 06:00,,,
22618,1137_226180_20080924_061737_20080924_065456.pkl,1137_226181_20080924_070707_20080924_074453.pkl,0,,,,
22619,1137_226190_20080924_075607_20080924_083452.pkl,1137_226191_20080924_084607_20080924_092425.pkl,0,,,,
22620,1137_226200_20080924_093537_20080924_101353.pkl,1137_226201_20080924_102237_20080924_110253.pkl,0,,,,
22621,1137_226210_20080924_111507_20080924_115223.pkl,1137_226211_20080924_120507_20080924_124125.pkl,0,,,,
22622,1137_226220_20080924_125437_20080924_133023.pkl,1137_226221_20080924_134407_20080924_141852.pkl,0,,,,
22623,1137_226230_20080924_143337_20080924_150755.pkl,1137_226231_20080924_152237_20080924_155623.pkl,0,,,,
22626,1137_226260_20080924_192607_20080924_195926.pkl,1137_226261_20080924_201437_20080924_204754.pkl,0,,,,
22627,1137_226270_20080924_205937_20080924_213852.pkl,1137_226271_20080924_215107_20080924_222422.pkl,1,24-09-2008 22:40,,,
22628,1137_226280_20080924_223937_20080924_231252.pkl,1137_226281_20080924_232807_20080925_000122.pkl,0,,,,
22629,1137_226290_20080925_001637_20080925_005023.pkl,1137_226291_20080925_010537_20080925_013852.pkl,1,25-09-2008 01:47,,,
22630,1137_226300_20080925_015407_20080925_022753.pkl,1137_226301_20080925_024307_20080925_031723.pkl,0,,,,
22631,1137_226310_20080925_033137_20080925_040655.pkl,1137_226311_20080925_042037_20080925_045625.pkl,0,,,,
22632,1137_226320_20080925_050937_20080925_054556.pkl,1137_226321_20080925_055837_20080925_063852.pkl,0,,,,
22633,1137_226330_20080925_064737_20080925_072555.pkl,1137_226331_20080925_073707_20080925_081525.pkl,0,,,,
22634,1137_226340_20080925_082637_20080925_090525.pkl,1137_226341_20080925_091637_20080925_095455.pkl,0,,,,
22635,1137_226350_20080925_100607_20080925_104353.pkl,1137_226351_20080925_105307_20080925_113325.pkl,0,,,,
22636,1137_226360_20080925_114537_20080925_122225.pkl,1137_226361_20080925_123537_20080925_131124.pkl,0,,,,
22637,1137_226370_20080925_132507_20080925_135954.pkl,1137_226371_20080925_141437_20080925_144855.pkl,0,,,,
22638,1137_226380_20080925_150337_20080925_153753.pkl,1137_226381_20080925_155237_20080925_162623.pkl,0,,,,
22639,1137_226390_20080925_164137_20080925_171452.pkl,1137_226391_20080925_173007_20080925_180324.pkl,0,,,,
22640,1137_226400_20080925_181837_20080925_185152.pkl,1137_226401_20080925_190707_20080925_194026.pkl,0,,,,
22641,1137_226410_20080925_195237_20080925_202854.pkl,1137_226411_20080925_204407_20080925_211726.pkl,0,,,,
22643,1137_226430_20080925_230937_20080925_234252.pkl,1137_226431_20080925_235807_20080926_003122.pkl,0,,,,
22644,1137_226440_20080926_004637_20080926_012025.pkl,1137_226441_20080926_013507_20080926_020924.pkl,0,,,,
22645,1137_226450_20080926_022407_20080926_025822.pkl,1137_226451_20080926_031237_20080926_034722.pkl,1,26-09-2008 03:39,,,
22646,1137_226460_20080926_040137_20080926_043653.pkl,1137_226461_20080926_045037_20080926_052201.pkl,1,26-09-2008 05:48,,,
22647,1137_226470_20080926_053937_20080926_061624.pkl,1137_226471_20080926_062837_20080926_070923.pkl,1,26-09-2008 07:23,,,
22648,1137_226480_20080926_071807_20080926_075624.pkl,1137_226481_20080926_080737_20080926_084555.pkl,0,,,,
22649,1137_226490_20080926_085707_20080926_093522.pkl,1137_226491_20080926_094707_20080926_102453.pkl,0,,,,
22652,1137_226520_20080926_135537_20080926_142955.pkl,1137_226521_20080926_144437_20080926_151854.pkl,1,26-09-2008 15:52,,,
22653,1137_226530_20080926_153337_20080926_160723.pkl,1137_226531_20080926_162237_20080926_165625.pkl,1,26-09-2008 16:53,,,
22654,1137_226540_20080926_171137_20080926_174453.pkl,1137_226541_20080926_180007_20080926_183325.pkl,1,26-09-2008 18:46,,,
22655,1137_226550_20080926_184837_20080926_192151.pkl,1137_226551_20080926_193707_20080926_201024.pkl,0,,,,
22656,1137_226560_20080926_202207_20080926_210122.pkl,1137_226561_20080926_211337_20080926_214651.pkl,0,,,,
22657,1137_226570_20080926_220207_20080926_223521.pkl,1137_226571_20080926_225037_20080926_232351.pkl,1,26-09-2008 23:10,,,
22658,1137_226580_20080926_233907_20080927_001222.pkl,1137_226581_20080927_002737_20080927_010124.pkl,0,,,,
22659,1137_226590_20080927_011637_20080927_015022.pkl,1137_226591_20080927_020507_20080927_023925.pkl,1,27-09-2008 03:04,,,
22660,1137_226600_20080927_025407_20080927_032824.pkl,1137_226601_20080927_034237_20080927_041753.pkl,1,27-09-2008 03:29,,,
22661,1137_226610_20080927_043137_20080927_050722.pkl,1137_226611_20080927_052037_20080927_060022.pkl,0,,,,
22662,1137_226620_20080927_060937_20080927_064725.pkl,1137_226621_20080927_065907_20080927_073952.pkl,0,,,,
22663,1137_226630_20080927_074837_20080927_082655.pkl,1137_226631_20080927_083807_20080927_091625.pkl,0,,,,
22664,1137_226640_20080927_092737_20080927_100553.pkl,1137_226641_20080927_101437_20080927_105522.pkl,0,,,,
22665,1137_226650_20080927_110707_20080927_114423.pkl,1137_226651_20080927_115407_20080927_123324.pkl,0,,,,
22666,1137_226660_20080927_124637_20080927_132223.pkl,1137_226661_20080927_133607_20080927_141126.pkl,0,,,,
22667,1137_226670_20080927_142537_20080927_145952.pkl,1137_226671_20080927_151507_20080927_154856.pkl,0,,,,
22668,1137_226680_20080927_160337_20080927_163725.pkl,1137_226681_20080927_165237_20080927_172552.pkl,0,,,,
22669,1137_226690_20080927_174107_20080927_181424.pkl,1137_226691_20080927_182937_20080927_190252.pkl,0,,,,
22670,1137_226700_20080927_191807_20080927_195122.pkl,1137_226701_20080927_200637_20080927_203955.pkl,0,,,,
22671,1137_226710_20080927_205207_20080927_213122.pkl,1137_226711_20080927_214337_20080927_221652.pkl,0,,,,
22672,1137_226720_20080927_223207_20080927_230522.pkl,1137_226721_20080927_232037_20080927_235352.pkl,0,,,,
22673,1137_226730_20080928_000907_20080928_004223.pkl,1137_226731_20080928_005737_20080928_013125.pkl,0,,,,
22674,1137_226740_20080928_014607_20080928_022022.pkl,1137_226741_20080928_023507_20080928_030923.pkl,0,,,,
22675,1137_226750_20080928_032407_20080928_035853.pkl,1137_226751_20080928_041237_20080928_044826.pkl,0,,,,
22676,1137_226760_20080928_050137_20080928_053756.pkl,1137_226761_20080928_055037_20080928_063053.pkl,0,,,,
22677,1137_226770_20080928_064007_20080928_071753.pkl,1137_226771_20080928_072907_20080928_080725.pkl,0,,,,
22678,1137_226780_20080928_081837_20080928_085722.pkl,1137_226781_20080928_090837_20080928_094655.pkl,1,28-09-2008 09:23,,,
22679,1137_226790_20080928_095807_20080928_103554.pkl,1137_226791_20080928_104507_20080928_112524.pkl,0,,,,
22680,1137_226800_20080928_113737_20080928_121425.pkl,1137_226801_20080928_122737_20080928_130322.pkl,1,28-09-2008 13:42,,,
22681,1137_226810_20080928_131707_20080928_135225.pkl,1137_226811_20080928_140637_20080928_144123.pkl,1,28-09-2008 13:42,,,
22682,1137_226820_20080928_145537_20080928_152955.pkl,1137_226821_20080928_154507_20080928_161823.pkl,1,28-09-2008 15:34,,,
22685,1137_226850_20080928_194507_20080928_202124.pkl,1137_226851_20080928_203637_20080928_210956.pkl,0,,,,
22686,1137_226860_20080928_212137_20080928_220053.pkl,1137_226861_20080928_221307_20080928_224622.pkl,1,28-09-2008 22:20,,,
22687,1137_226870_20080928_230137_20080928_233452.pkl,1137_226871_20080928_235007_20080929_002322.pkl,0,,,,
22688,1137_226880_20080929_003837_20080929_011225.pkl,1137_226881_20080929_012737_20080929_020126.pkl,0,,,,
22689,1137_226890_20080929_021607_20080929_025024.pkl,1137_226891_20080929_030507_20080929_033954.pkl,0,,,,
22690,1137_226900_20080929_035337_20080929_042924.pkl,1137_226901_20080929_044237_20080929_051854.pkl,0,,,,
22691,1137_226910_20080929_053137_20080929_060824.pkl,1137_226911_20080929_062107_20080929_065825.pkl,0,,,,
22692,1137_226920_20080929_071007_20080929_074823.pkl,1137_226921_20080929_075937_20080929_083754.pkl,0,,,,
22693,1137_226930_20080929_084907_20080929_092724.pkl,1137_226931_20080929_093907_20080929_101652.pkl,0,,,,
22694,1137_226940_20080929_102837_20080929_110624.pkl,1137_226941_20080929_111837_20080929_115525.pkl,0,,,,
22695,1137_226950_20080929_120807_20080929_124422.pkl,1137_226951_20080929_125807_20080929_133325.pkl,0,,,,
22696,1137_226960_20080929_134737_20080929_142224.pkl,1137_226961_20080929_143707_20080929_151053.pkl,1,29-09-2008 15:19,,,
22697,1137_226970_20080929_152607_20080929_155954.pkl,1137_226971_20080929_161507_20080929_164823.pkl,1,29-09-2008 16:10,,,
22698,1137_226980_20080929_170337_20080929_173653.pkl,1137_226981_20080929_175207_20080929_182524.pkl,1,29-09-2008 19:20,,,
22699,1137_226990_20080929_184037_20080929_191353.pkl,1137_226991_20080929_192907_20080929_200225.pkl,1,29-09-2008 19:20,,,
22700,1137_227000_20080929_201737_20080929_205055.pkl,1137_227001_20080929_210607_20080929_213925.pkl,1,29-09-2008 20:58,,,
22701,1137_227010_20080929_215437_20080929_222752.pkl,1137_227011_20080929_224307_20080929_231622.pkl,0,,,,
22702,1137_227020_20080929_233137_20080930_000452.pkl,1137_227021_20080930_002007_20080930_005322.pkl,0,,,,
22703,1137_227030_20080930_010837_20080930_014223.pkl,1137_227031_20080930_015707_20080930_023125.pkl,0,,,,
22704,1137_227040_20080930_024607_20080930_032023.pkl,1137_227041_20080930_033507_20080930_040952.pkl,1,30-09-2008 04:05,,,
22705,1137_227050_20080930_042337_20080930_045922.pkl,1137_227051_20080930_051237_20080930_054925.pkl,0,,,,
22706,1137_227060_20080930_060207_20080930_063402.pkl,1137_227061_20080930_065107_20080930_072852.pkl,0,,,,
22707,1137_227070_20080930_074037_20080930_081852.pkl,1137_227071_20080930_083007_20080930_090825.pkl,0,,,,
22708,1137_227080_20080930_091937_20080930_095753.pkl,1137_227081_20080930_100937_20080930_104723.pkl,0,,,,
22709,1137_227090_20080930_105907_20080930_113623.pkl,1137_227091_20080930_114907_20080930_122523.pkl,0,,,,
22710,1137_227100_20080930_123837_20080930_131423.pkl,1137_227101_20080930_132837_20080930_140326.pkl,0,,,,
22711,1137_227110_20080930_141737_20080930_145225.pkl,1137_227111_20080930_150707_20080930_154053.pkl,0,,,,
22712,1137_227120_20080930_155607_20080930_162922.pkl,1137_227121_20080930_164437_20080930_171826.pkl,1,30-09-2008 16:57,,,
22713,1137_227130_20080930_173337_20080930_180653.pkl,1137_227131_20080930_182207_20080930_185523.pkl,0,,,,
22714,1137_227140_20080930_191037_20080930_194352.pkl,1137_227141_20080930_195907_20080930_203224.pkl,0,,,,
22715,1137_227150_20080930_204707_20080930_212023.pkl,1137_227151_20080930_213537_20080930_220852.pkl,0,,,,
22716,1137_227160_20080930_222407_20080930_225722.pkl,1137_227161_20080930_231237_20080930_234552.pkl,0,,,,
22717,1137_227170_20081001_000107_20081001_003422.pkl,1137_227171_20081001_004937_20081001_012325.pkl,0,,,,
22718,1137_227180_20081001_013837_20081001_021222.pkl,1137_227181_20081001_022707_20081001_030126.pkl,1,01-10-2008 03:03,,,
22719,1137_227190_20081001_031607_20081001_035054.pkl,1137_227191_20081001_040507_20081001_044026.pkl,0,,,,
22720,1137_227200_20081001_045407_20081001_052956.pkl,1137_227201_20081001_054307_20081001_061954.pkl,0,,,,
22721,1137_227210_20081001_063207_20081001_070953.pkl,1137_227211_20081001_072137_20081001_075924.pkl,0,,,,
22722,1137_227220_20081001_081037_20081001_084925.pkl,1137_227221_20081001_090037_20081001_093854.pkl,1,01-10-2008 09:38,,,
22723,1137_227230_20081001_095007_20081001_102823.pkl,1137_227231_20081001_104007_20081001_111723.pkl,0,,,,
22724,1137_227240_20081001_112937_20081001_120622.pkl,1137_227241_20081001_121937_20081001_125522.pkl,0,,,,
22725,1137_227250_20081001_130907_20081001_134422.pkl,1137_227251_20081001_135837_20081001_143324.pkl,0,,,,
22726,1137_227260_20081001_144807_20081001_152152.pkl,1137_227261_20081001_153707_20081001_161053.pkl,1,01-10-2008 17:03,,,
22729,1137_227290_20081001_194007_20081001_201322.pkl,1137_227291_20081001_202837_20081001_210155.pkl,0,,,,
22730,1137_227300_20081001_211707_20081001_215025.pkl,1137_227301_20081001_220537_20081001_223852.pkl,0,,,,
22731,1137_227310_20081001_225407_20081001_232724.pkl,1137_227311_20081001_234237_20081002_001555.pkl,1,02-10-2008 01:04,,,
22732,1137_227320_20081002_003107_20081002_010423.pkl,1137_227321_20081002_011937_20081002_015325.pkl,1,02-10-2008 01:04,,,
22733,1137_227330_20081002_020837_20081002_024222.pkl,1137_227331_20081002_025707_20081002_033155.pkl,1,02-10-2008 04:16,,,
22734,1137_227340_20081002_034607_20081002_042122.pkl,1137_227341_20081002_043507_20081002_051053.pkl,1,02-10-2008 04:16,,,
22735,1137_227350_20081002_052407_20081002_060024.pkl,1137_227351_20081002_061307_20081002_065322.pkl,0,,,,
22736,1137_227360_20081002_070207_20081002_074025.pkl,1137_227361_20081002_075137_20081002_082955.pkl,0,,,,
22737,1137_227370_20081002_084107_20081002_091955.pkl,1137_227371_20081002_093107_20081002_100925.pkl,0,,,,
22738,1137_227380_20081002_102037_20081002_105823.pkl,1137_227381_20081002_111037_20081002_114725.pkl,0,,,,
22739,1137_227390_20081002_120037_20081002_123623.pkl,1137_227391_20081002_125007_20081002_132525.pkl,1,02-10-2008 13:03,,,
22740,1137_227400_20081002_133937_20081002_141423.pkl,1137_227401_20081002_142907_20081002_150326.pkl,0,,,,
22741,1137_227410_20081002_151807_20081002_155156.pkl,1137_227411_20081002_160707_20081002_164056.pkl,1,02-10-2008 17:00,,,
22742,1137_227420_20081002_165537_20081002_172926.pkl,1137_227421_20081002_174437_20081002_181755.pkl,0,,,,
22743,1137_227430_20081002_183307_20081002_190622.pkl,1137_227431_20081002_192137_20081002_195454.pkl,0,,,,
22744,1137_227440_20081002_201007_20081002_204322.pkl,1137_227441_20081002_205807_20081002_213123.pkl,0,,,,
22745,1137_227450_20081002_214637_20081002_221952.pkl,1137_227451_20081002_223507_20081002_230822.pkl,1,02-10-2008 23:28,,,
22746,1137_227460_20081002_232337_20081002_235652.pkl,1137_227461_20081003_001207_20081003_004555.pkl,1,03-10-2008 00:25,,,
22747,1137_227470_20081003_010037_20081003_013423.pkl,1137_227471_20081003_014937_20081003_022326.pkl,0,,,,
22748,1137_227480_20081003_023807_20081003_031254.pkl,1137_227481_20081003_032707_20081003_040152.pkl,1,03-10-2008 03:40,,,
22749,1137_227490_20081003_041607_20081003_045156.pkl,1137_227491_20081003_050507_20081003_054124.pkl,1,03-10-2008 05:26,,,
